objectid,year,agency,unit_id,fire_name,alarm_date,cont_date,gis_acres,complex_name,shape__area,shape__length,duration_days,intensity,rescaled_intensity
143,2023.0,CDF,SLU,CREST,2023-08-27 00:00:00+00:00,2023-08-27 00:00:00+00:00,2.421318,,14898.50390625,648.96867144567,0 days,4.441267863758841,7.0
144,2023.0,CDF,SLU,BITTER,2023-08-31 00:00:00+00:00,2023-08-31 00:00:00+00:00,0.7515653,,4612.0,318.676944026895,0 days,2.023839051136487,4.0
145,2023.0,CDF,SLU,TOWNSITE,2023-09-10 00:00:00+00:00,2023-09-10 00:00:00+00:00,8.690822,,52689.99609375,985.480693147847,0 days,8.200571856154465,11.0
146,2023.0,CDF,SLU,58 CARRIZO,2023-12-16 00:00:00+00:00,2023-12-16 00:00:00+00:00,13.34245,,81375.9921875,1892.44662651592,0 days,9.61613094448351,13.0
147,2023.0,CDF,SLU,GENESEO,2023-09-10 00:00:00+00:00,2023-09-10 00:00:00+00:00,1.702128,,10438.49609375,456.577777189102,0 days,3.5891897341020234,6.0
148,2023.0,CDF,SLU,MOSS,2023-09-13 00:00:00+00:00,2023-09-13 00:00:00+00:00,1.899265,,11630.0,545.595831444982,0 days,3.843447500988472,6.0
149,2023.0,CDF,SLU,RANGE,2023-09-16 00:00:00+00:00,2023-09-16 00:00:00+00:00,16.14059,,98402.0234375,1327.04461386716,0 days,10.259652304566155,14.0
150,2023.0,CDF,LNU,SNELL,2023-06-16 00:00:00+00:00,2023-06-16 00:00:00+00:00,97.11945,,646290.57421875,4809.99465826304,0 days,16.559390739265613,22.0
151,2023.0,CDF,MEU,AIRPORT,2023-10-20 00:00:00+00:00,2023-10-20 00:00:00+00:00,0.14,,1003.76171875,123.130150369486,0 days,0.47310518537547136,2.0
152,2023.0,CDF,SDU,WILDCAT 2,2023-06-20 00:00:00+00:00,2023-06-21 00:00:00+00:00,12.2,,70128.078125,1661.04043872603,1 days,13.591029422046052,18.0
153,2023.0,CDF,SDU,COYOTE,2023-08-17 00:00:00+00:00,2023-08-19 00:00:00+00:00,466.5,,2670139.78515625,8337.21972888518,2 days,28.971582338648783,38.0
154,2023.0,CDF,SDU,COUSER 2,2023-07-18 00:00:00+00:00,2023-07-18 00:00:00+00:00,3.5,,20184.62890625,649.536383504187,0 days,5.430788766882984,8.0
155,2023.0,CDF,SDU,BLACKWOOD,2023-06-20 00:00:00+00:00,2023-06-21 00:00:00+00:00,37.4,,214332.078125,3972.24847104523,1 days,17.446693306539107,23.0
156,2023.0,LRA,SHU,RUBY,2023-09-14 00:00:00+00:00,2023-09-14 00:00:00+00:00,2.58,,19125.0,804.219012835874,0 days,4.604966463179602,7.0
157,2023.0,CDF,SHU,DURA,2023-07-12 00:00:00+00:00,2023-07-12 00:00:00+00:00,28.96,,202759.47265625,2702.15051105932,0 days,12.275923227424736,16.0
158,2023.0,CDF,SDU,BORDER 14,2023-06-21 00:00:00+00:00,2023-06-22 00:00:00+00:00,61.07,,346823.5234375,3925.77136783633,1 days,19.18057592970782,25.0
159,2023.0,CDF,SDU,BORDER 30,2023-10-07 00:00:00+00:00,2023-10-07 00:00:00+00:00,10.51,,59312.51171875,1135.85868933477,0 days,8.82174763474795,12.0
160,2023.0,CDF,SDU,BORDER 13,2023-06-20 00:00:00+00:00,2023-06-20 00:00:00+00:00,17.95,,1123003.90234375,7290.32580898211,0 days,10.62200374791833,14.0
161,2023.0,CDF,TCU,GREY,2023-07-29 00:00:00+00:00,2023-07-29 00:00:00+00:00,11.02161,,71534.49609375,1156.6235552905,0 days,8.978776158285674,12.0
162,2023.0,CDF,BDU,MAIN,2023-04-06 00:00:00+00:00,2023-04-06 00:00:00+00:00,54.54718,,350211.78515625,2757.57893534511,0 days,14.5050663868077,19.0
163,2023.0,CDF,HUU,PECWAN,2023-08-08 00:00:00+00:00,2023-08-08 00:00:00+00:00,12.89246,,92530.3984375,1441.22720434884,0 days,9.50103077817804,13.0
164,2023.0,CDF,TUU,PARK,2023-07-03 00:00:00+00:00,2023-07-03 00:00:00+00:00,0.06657419,,414.765625,76.7878100644667,0 days,0.23271689578573151,1.0
165,2023.0,CDF,TUU,ROBIN,2023-08-10 00:00:00+00:00,2023-08-10 00:00:00+00:00,138.2095,,867423.91796875,6351.43918016014,0 days,17.8223971421671,24.0
166,2023.0,LRA,RRU,JOHNSON,2023-05-20 00:00:00+00:00,2023-05-21 00:00:00+00:00,37.28043,,217341.49609375,2617.17291736548,1 days,17.43543272645505,23.0
167,2023.0,CDF,RRU,ALMOND,2023-08-02 00:00:00+00:00,2023-08-03 00:00:00+00:00,14.43536,,575218.65625,5876.39431740366,1 days,14.155904037903502,19.0
168,2023.0,CDF,RRU,HOMESTEAD,2023-08-23 00:00:00+00:00,2023-08-24 00:00:00+00:00,8.132599,,47442.8671875,1386.47984668566,1 days,12.260964422402623,16.0
169,2023.0,LRA,RRU,BROADWAY,2023-08-06 00:00:00+00:00,2023-08-08 00:00:00+00:00,1.601149,,9430.55859375,498.032123691391,2 days,10.226770997136475,14.0
170,2023.0,LRA,RRU,66,2023-05-15 00:00:00+00:00,2023-05-17 00:00:00+00:00,127.0, ,731642.03515625,5497.280080166,2 days,24.29437896478856,32.0
171,2023.0,CDF,BEU,VEGA,2023-08-30 00:00:00+00:00,2023-08-30 00:00:00+00:00,1.98,,12562.90234375,905.068292808705,0 days,3.9426194472818628,6.0
172,2023.0,CDF,FKU,ORANGE,2023-06-01 00:00:00+00:00,2023-06-02 00:00:00+00:00,108.165,,677867.484375,5071.8883754557,1 days,21.21917511020125,28.0
173,2023.0,CDF,FKU,RODEO,2023-06-09 00:00:00+00:00,2023-06-10 00:00:00+00:00,20.1026,,124507.4765625,1543.88631915266,1 days,15.28510072588389,20.0
174,2023.0,CDF,FKU,STRIKE,2023-08-12 00:00:00+00:00,2023-08-13 00:00:00+00:00,19.1282,,120709.50390625,1950.54802825913,1 days,15.114406390904964,20.0
175,2023.0,CDF,FKU,GEORGE,2023-06-08 00:00:00+00:00,2023-06-08 00:00:00+00:00,25.7406,,162906.51953125,2143.02682494769,0 days,11.865457065801559,16.0
176,2023.0,CDF,FKU,CRANE,2023-06-27 00:00:00+00:00,2023-06-27 00:00:00+00:00,23.8874,,147926.99609375,2307.82862964882,0 days,11.60613089858223,16.0
177,2023.0,CDF,FKU,PECK,2023-07-14 00:00:00+00:00,2023-07-15 00:00:00+00:00,14.3992,,90620.97265625,1396.62422271891,1 days,14.147435399545582,19.0
178,2023.0,CDF,FKU,BRIDGE,2023-07-07 00:00:00+00:00,2023-07-07 00:00:00+00:00,30.3938,,192113.9765625,1855.00598532389,0 days,12.444714081423935,17.0
179,2023.0,CDF,FKU,PISTOL,2023-05-30 00:00:00+00:00,2023-05-30 00:00:00+00:00,127.146,,806019.46875,4915.52610949242,0 days,17.523395055125388,23.0
180,2023.0,CDF,FKU,WINCHELL,2023-07-23 00:00:00+00:00,2023-07-23 00:00:00+00:00,16.7198,,106055.9609375,1484.09619913576,0 days,10.379648230353292,14.0
181,2023.0,CDF,FKU,JUNIPER,2023-07-18 00:00:00+00:00,2023-07-19 00:00:00+00:00,11.1383,,66810.0,1221.56231171251,1 days,13.288267382804515,18.0
182,2023.0,CDF,FKU,POWER,2023-09-07 00:00:00+00:00,2023-09-07 00:00:00+00:00,60.4371,,377722.9765625,2728.96709125385,0 days,14.868957946201663,20.0
183,2023.0,CDF,FKU,LONG,2023-07-25 00:00:00+00:00,2023-07-27 00:00:00+00:00,27.6025,,171684.02734375,2019.18265395744,2 days,18.883598084227035,25.0
184,2023.0,LRA,LAC,VICTOR,2023-07-25 00:00:00+00:00,2023-07-27 00:00:00+00:00,57.49,,343984.6484375,3500.44681430332,2 days,21.466562328995415,28.0
185,2023.0,FWS,TNR,SAGE,2023-11-23 00:00:00+00:00,2023-11-27 00:00:00+00:00,39.687,,227598.1171875,3033.23839082546,4 days,23.30630711824119,30.0
186,2023.0,FWS,FWR,WHIPPLE,2023-06-20 00:00:00+00:00,2023-06-20 00:00:00+00:00,26.82465,,172802.55859375,3060.63225261943,0 days,12.008944224123637,16.0
187,2023.0,FWS,SRR,RIVER,2023-07-04 00:00:00+00:00,2023-07-04 00:00:00+00:00,3.312726,,22628.234375,819.961509546538,0 days,5.2773075171505965,8.0
188,2023.0,FWS,KRR,CORCORAN,2023-05-30 00:00:00+00:00,2023-05-30 00:00:00+00:00,2.545945,,15670.00390625,2808.00099407135,0 days,4.570454914619665,7.0
189,2023.0,USF,BDF,NOB,2023-04-26 00:00:00+00:00,2023-05-11 00:00:00+00:00,226.9751,,1348920.48046875,5930.42818836032,15 days,36.70185228052285,47.0
190,2023.0,USF,LPF,RINCONADA,2023-08-11 00:00:00+00:00,2023-08-13 00:00:00+00:00,96.37685,,583837.12890625,4259.82355543257,2 days,23.307059796063726,30.0
191,2023.0,USF,LPF,GIFFORD,2023-05-19 00:00:00+00:00,2023-05-20 00:00:00+00:00,48.99358,,296880.8359375,2127.61087413387,1 days,18.39933295539228,24.0
192,2023.0,USF,SHF,CARAWAY,2023-08-28 00:00:00+00:00,2023-08-31 00:00:00+00:00,11.8399,,84188.1640625,1504.035864404,3 days,17.76577180567761,23.0
193,2023.0,USF,STF,BONE,2023-06-16 00:00:00+00:00,2023-07-18 00:00:00+00:00,1180.618,,7716500.45703125,20201.0479820502,32 days,47.10730878433075,60.0
194,2023.0,USF,LPF,TECUYA,2023-08-02 00:00:00+00:00,2023-08-20 00:00:00+00:00,76.19935,,458969.375,5270.88527219459,18 days,33.85180456974488,44.0
195,2023.0,USF,ANF,VISTA,2023-07-10 00:00:00+00:00,2023-07-11 00:00:00+00:00,25.90652,,155243.765625,1782.72358961969,1 days,16.16240376829262,21.0
196,2023.0,USF,STF,PEAK,2023-09-11 00:00:00+00:00,2023-11-16 00:00:00+00:00,836.8499,,5496972.05859375,16129.7951331611,66 days,50.23329295754046,64.0
197,2023.0,USF,SQF,RABBIT,2023-09-30 00:00:00+00:00,2023-10-30 00:00:00+00:00,2857.988,,18038140.1992188,34420.2469633329,30 days,49.91211107724486,64.0
198,2023.0,USF,MDF,SPRING,2023-08-26 00:00:00+00:00,2023-08-26 00:00:00+00:00,12.34517,,88649.9609375,1544.82548986724,0 days,9.355910074495444,13.0
199,2023.0,USF,MDF,RIM,2023-09-19 00:00:00+00:00,2023-09-23 00:00:00+00:00,20.04021,,146670.1484375,2260.13845410547,4 days,20.925139770984575,27.0
200,2023.0,USF,SHF,SULPHER,2023-08-15 00:00:00+00:00,2023-12-31 00:00:00+00:00,31.21948,,218677.4453125,2238.91909568431,138 days,42.969163395109675,55.0
201,2023.0,USF,STF,QUARRY,2023-09-09 00:00:00+00:00,2023-11-08 00:00:00+00:00,8645.426,,56558852.2226562,73681.7582569979,60 days,58.08234088967761,74.0
202,2023.0,USF,ANF,DRY,2023-07-12 00:00:00+00:00,2023-07-21 00:00:00+00:00,16.75898,,100156.140625,1554.75127540151,9 days,24.58757734546771,32.0
203,2023.0,USF,SNF,COTTON,2023-07-11 00:00:00+00:00,2023-07-14 00:00:00+00:00,23.56014,,149300.57421875,2063.39348645057,3 days,20.107560851746392,26.0
204,2023.0,USF,SHF,DEEP,2023-08-15 00:00:00+00:00,2023-10-03 00:00:00+00:00,4198.194,,29782851.640625,55373.5992942208,49 days,54.248186762103046,70.0
205,2023.0,NPS,MNP,YORK,2023-07-28 00:00:00+00:00,2023-08-20 00:00:00+00:00,93077.87,,566824238.953125,264117.491457845,23 days,60.90981198192213,78.0
206,2023.0,NPS,RWP,LOST,2023-08-15 00:00:00+00:00,2023-09-11 00:00:00+00:00,739.8182,,5311222.49609375,17079.0374242712,27 days,44.408272381026805,57.0
207,2023.0,NPS,RWP,BRIDGE RIDGE,2023-08-25 00:00:00+00:00,2023-10-19 00:00:00+00:00,16.54212,,118120.8828125,1585.72054754258,55 days,35.16745031776958,45.0
208,2023.0,NPS,RWP,DEVIL,2023-08-15 00:00:00+00:00,2023-10-19 00:00:00+00:00,12.40059,,88464.69140625,1468.33548018449,65 days,35.20831443161012,45.0
209,2023.0,NPS,YNP,PIKA,2023-06-29 00:00:00+00:00,2023-08-15 00:00:00+00:00,841.0,,5451324.8984375,16477.8443716639,47 days,48.19450363530887,62.0
210,2023.0,NPS,KNP,REDWOOD,2023-08-15 00:00:00+00:00,2023-12-14 00:00:00+00:00,2248.449,,14117352.7851562,18191.6801292845,121 days,57.495272439108945,74.0
211,2023.0,NPS,KNP,SYCAMORE,2023-10-16 00:00:00+00:00,2023-10-20 00:00:00+00:00,23.93,,150164.6484375,1628.45483373525,4 days,21.537648247369578,28.0
212,2023.0,CDF,MMU,PANOCHE,2023-06-03 00:00:00+00:00,2023-06-03 00:00:00+00:00,67.26041,,424802.3203125,3601.69560048826,0 days,15.249223809859666,20.0
213,2023.0,CDF,SDU,BORDER 34,2023-10-29 00:00:00+00:00,2023-10-30 00:00:00+00:00,23.66831,,135338.1171875,2228.00092751809,1 days,15.848816363434048,21.0
214,2023.0,CDF,SDU,BORDER 42,2023-12-22 00:00:00+00:00,2023-12-22 00:00:00+00:00,38.60516,,220667.328125,3493.32359952827,0 days,13.283659135950446,18.0
215,2023.0,NPS,MNP,VALLEY,2023-06-17 00:00:00+00:00,2023-06-23 00:00:00+00:00,28.64047,,174526.15625,4156.4985940205,6 days,24.237560951731922,32.0
216,2023.0,NPS,JTP,GEOLOGY,2023-06-10 00:00:00+00:00,2023-06-18 00:00:00+00:00,1033.308,,6086124.55078125,15544.8390359539,8 days,38.61390655613317,50.0
217,2023.0,USF,HTF,WOLF CREEK,2023-09-13 00:00:00+00:00,2023-09-20 00:00:00+00:00,32.59397,,216134.73046875,4029.09343014341,7 days,25.513126374089968,33.0
218,2023.0,USF,HTF,HILL,2023-10-25 00:00:00+00:00,2023-10-25 00:00:00+00:00,52.93411,,360449.86328125,4196.46451890096,0 days,14.398660058096135,19.0
219,2023.0,USF,MDF,JANES,2023-05-22 00:00:00+00:00,2023-05-23 00:00:00+00:00,8.502274,,62117.34375,1985.06995489545,1 days,12.404240388796868,17.0
220,2023.0,USF,MDF,JESS,2023-05-24 00:00:00+00:00,2023-05-26 00:00:00+00:00,56.06239,,401150.5234375,5383.56543388737,2 days,21.377339606934992,28.0
221,2023.0,USF,SHF,MULE,2023-07-02 00:00:00+00:00,2023-07-03 00:00:00+00:00,5.702603,,40440.6796875,1171.61566397352,1 days,11.143975233088039,15.0
222,2023.0,USF,LNF,L-1 BRANCH FISH,2023-08-15 00:00:00+00:00,2023-08-16 00:00:00+00:00,8.922971,,62661.8828125,1019.67179685544,1 days,12.560660844088567,17.0
223,2023.0,USF,SQF,STINE,2023-07-03 00:00:00+00:00,2023-07-03 00:00:00+00:00,8.326042,,48661.33203125,1129.03202684381,0 days,8.062034111092336,11.0
224,2023.0,USF,SRF,MONTE,2023-06-06 00:00:00+00:00,2023-06-07 00:00:00+00:00,5.489922,,39466.578125,1768.08851140458,1 days,11.027546246330205,15.0
225,2023.0,USF,MNF,SLIDE 1,2023-08-15 00:00:00+00:00,2023-08-23 00:00:00+00:00,472.7209,,3269595.19140625,12733.7185685254,8 days,35.79441228821849,46.0
226,2023.0,USF,TNF,HIGHWAY,2023-08-16 00:00:00+00:00,2023-08-17 00:00:00+00:00,44.80482,,303525.9453125,3664.24111422775,1 days,18.083376711301536,24.0
227,2023.0,USF,LPF,ROAD,2023-09-15 00:00:00+00:00,2023-09-15 00:00:00+00:00,12.56114,,76082.484375,3080.89287808271,0 days,9.41387580800637,13.0
229,2023.0,USF,SRF,PILOT,2023-08-15 00:00:00+00:00,2024-01-09 00:00:00+00:00,76.7887,,539647.9140625,3204.00611784048,147 days,46.53863904444003,60.0
230,2023.0,USF,SQF,LANE,2023-07-04 00:00:00+00:00,2023-07-04 00:00:00+00:00,23.00138,,140823.328125,2772.24003082215,0 days,11.475241460826927,15.0
231,2023.0,USF,LPF,AVENALES,2023-10-12 00:00:00+00:00,2023-10-14 00:00:00+00:00,259.8927,,1579435.296875,8222.41846759924,2 days,26.865490238006068,35.0
232,2023.0,USF,ANF,AGUA,2023-07-25 00:00:00+00:00,2023-08-08 00:00:00+00:00,426.2046,,2541744.765625,8617.84886226543,14 days,38.57146837875169,50.0
233,2023.0,USF,SNF,KING,2023-10-14 00:00:00+00:00,2023-10-16 00:00:00+00:00,118.5461,,757854.10546875,5737.53366638727,2 days,24.047665608710126,31.0
234,2023.0,USF,SNF,WILDCAT,2023-06-17 00:00:00+00:00,2023-06-27 00:00:00+00:00,46.6567,,295928.0234375,3660.86652070671,10 days,28.739599663187164,37.0
235,2023.0,USF,INF,COWTRACK,2023-07-20 00:00:00+00:00,2023-07-20 00:00:00+00:00,322.9609,,2101383.6796875,6473.23534352879,0 days,20.872158304691954,27.0
236,2023.0,BLM,CDD,IMVITE,2023-04-17 00:00:00+00:00,2023-04-22 00:00:00+00:00,62.93432,,394267.3203125,6353.72908639242,5 days,26.062529628652698,34.0
237,2023.0,BLM,CDD,STODDARD,2023-05-24 00:00:00+00:00,2023-05-27 00:00:00+00:00,81.68464,,490680.34765625,6520.46549351246,3 days,24.490635582397967,32.0
238,2023.0,BLM,CND,GOLF,2023-05-26 00:00:00+00:00,2023-05-26 00:00:00+00:00,15.10045,,91857.28515625,1790.43480412345,0 days,10.03361416771535,14.0
239,2023.0,BLM,CND,HORN,2023-05-28 00:00:00+00:00,2023-05-28 00:00:00+00:00,14.80223,,89621.67578125,2073.53921669213,0 days,9.966107764307699,14.0
240,2023.0,BLM,CND,KERTO,2023-05-28 00:00:00+00:00,2023-05-28 00:00:00+00:00,13.71699,,83084.6796875,1718.06972524633,0 days,9.709211236550761,13.0
241,2023.0,BLM,CND,MINERAL,2023-06-04 00:00:00+00:00,2023-06-04 00:00:00+00:00,10.07988,,60945.984375,1400.0261586346,0 days,8.68423236473086,12.0
242,2023.0,BLM,CND,GRADE,2023-06-24 00:00:00+00:00,2023-06-25 00:00:00+00:00,228.4782,,1381892.4296875,12754.6730565726,1 days,23.90174393658316,31.0
243,2023.0,BLM,CND,KNOLL,2023-09-10 00:00:00+00:00,2023-09-10 00:00:00+00:00,34.17575,,224238.46484375,2694.35195186312,0 days,12.855419830379708,17.0
244,2023.0,BLM,CND,MAJORS,2023-09-25 00:00:00+00:00,2023-09-25 00:00:00+00:00,12.74907,,77988.3203125,1521.0735375008,0 days,9.463569429895204,13.0
245,2023.0,BLM,CDD,MEADOW,2023-09-26 00:00:00+00:00,2023-09-27 00:00:00+00:00,22.08992,,129652.171875,1774.83132783658,1 days,15.610064363643328,21.0
246,2023.0,BLM,CDD,BORDER 38,2023-12-05 00:00:00+00:00,2023-12-05 00:00:00+00:00,12.77125,,72986.67578125,2030.13322387512,0 days,9.469389535679666,13.0
247,2023.0,BLM,CND,MIDWAY,2023-11-12 00:00:00+00:00,2023-11-14 00:00:00+00:00,63.70088,,386476.66796875,4368.27565724749,2 days,21.830951681628473,29.0
248,2023.0,BLM,CDD,NONAME,2023-08-05 00:00:00+00:00,2023-08-08 00:00:00+00:00,1113.898,,6862632.82421875,17746.0270813276,3 days,33.883843669558786,44.0
249,2023.0,BLM,CND,GRANITE,2023-07-14 00:00:00+00:00,2023-07-23 00:00:00+00:00,178.1577,,1093542.12890625,6911.54494425484,9 days,32.93328486366317,43.0
250,2023.0,BLM,CND,ARROW,2023-05-15 00:00:00+00:00,2023-05-15 00:00:00+00:00,121.1558,,737669.10546875,3572.01409834709,0 days,17.350539633955435,23.0
251,2023.0,BLM,CRD,Winterhaven Drive,2023-07-18 00:00:00+00:00,2023-07-21 00:00:00+00:00,62.32319,,357554.9921875,2540.43238541355,3 days,23.527362018326585,31.0
252,2023.0,BLM,CRD,Winterhaven,2023-03-11 00:00:00+00:00,2023-03-12 00:00:00+00:00,15.25318,,87511.7265625,1408.50473883927,1 days,14.34231638225672,19.0
253,2023.0,BLM,CRD,Laguna,2023-04-20 00:00:00+00:00,2023-04-22 00:00:00+00:00,19.89741,,114327.46484375,2617.93953495502,2 days,17.750308206167002,23.0
254,2023.0,BLM,NOD,R-1 Spencer Basin,2023-08-17 00:00:00+00:00,2023-08-18 00:00:00+00:00,27.64029,,192656.57421875,2375.26465718523,1 days,16.387877616906284,22.0
255,2023.0,BLM,CDD,BREEZE,2023-07-31 00:00:00+00:00,2023-08-04 00:00:00+00:00,22.55552,,131573.48828125,1749.77071460087,4 days,21.332878654863645,28.0
256,2023.0,BLM,CDD,TRAM,2023-10-27 00:00:00+00:00,2023-10-28 00:00:00+00:00,90.48016,,532339.4375,5119.0451004245,1 days,20.581023898052837,27.0
257,2023.0,CDF,SDU,BUNNIE,2023-08-09 00:00:00+00:00,2023-08-11 00:00:00+00:00,183.9228,,1060934.36328125,6973.0342525498,2 days,25.622789057196094,33.0
258,2023.0,CDF,SKU,ASH,2023-08-16 00:00:00+00:00,2023-08-18 00:00:00+00:00,14.55784,SKU AUGUST LIGHTNING COMPLEX,106294.48828125,1706.83685767779,2 days,16.684929889165918,22.0
259,2023.0,CDF,SKU,RANCH,2023-08-15 00:00:00+00:00,2023-08-28 00:00:00+00:00,792.9697,SKU AUGUST LIGHTNING COMPLEX,5681507.4296875,16992.5913282629,13 days,40.38384652657587,52.0
260,2023.0,CDF,SKU,LONG,2023-08-15 00:00:00+00:00,2023-08-28 00:00:00+00:00,29.74612,SKU AUGUST LIGHTNING COMPLEX,212868.7421875,2876.96181775053,13 days,28.644408754342,37.0
261,2023.0,CDF,HUU,PILOT,2023-08-15 00:00:00+00:00,2023-09-02 00:00:00+00:00,1055.172,HUU MID-AUGUST LIGHTNING COMPLEX,7430767.44921875,19672.8457196276,18 days,43.29747970246729,56.0
262,2023.0,CDF,TUU,QUAIL 2,2023-08-10 00:00:00+00:00,2023-08-10 00:00:00+00:00,300.792,DRY CREEK COMPLEX,1889136.36328125,8767.67954565026,0 days,20.616213811230065,27.0
263,2023.0,USF,SRF,KELLY,2023-08-15 00:00:00+00:00,2023-11-14 00:00:00+00:00,89326.05,SMITH RIVER COMPLEX,653153709.929688,310391.944868089,91 days,69.0480179285416,88.0
264,2023.0,USF,SRF,3-9,2023-08-16 00:00:00+00:00,2023-11-02 00:00:00+00:00,2836.39,SOUTH FORK COMPLEX,19947931.8515625,68191.929473039,78 days,55.65368078519485,71.0
265,2023.0,USF,KNF,TOWNSEND,2023-08-15 00:00:00+00:00,2023-08-23 00:00:00+00:00,81.23029,HAPPY CAMP COMPLEX,590216.5859375,4621.79502237563,8 days,29.471715779553918,38.0
266,2023.0,USF,KNF,SCOTT,2023-08-15 00:00:00+00:00,2023-09-04 00:00:00+00:00,1935.952,HAPPY CAMP COMPLEX,14050384.4179688,23549.836633093,20 days,46.10445878705358,59.0
267,2023.0,USF,KNF,LAKE,2023-08-15 00:00:00+00:00,2023-09-07 00:00:00+00:00,200.2064,HAPPY CAMP COMPLEX,1448786.51171875,8863.5386708356,23 days,38.75134366559402,50.0
268,2023.0,USF,KNF,DEN,2023-08-18 00:00:00+00:00,2023-08-24 00:00:00+00:00,294.8512,HAPPY CAMP COMPLEX,2152075.21484375,6968.73287823437,6 days,32.54478135237722,42.0
269,2023.0,USF,SRF,HANCOCK,2023-08-21 00:00:00+00:00,2023-09-25 00:00:00+00:00,1728.136,2023 SRF LIGHTNING COMPLEX,12457944.0898438,18526.7159659813,35 days,49.01863652447607,63.0
270,2023.0,USF,SRF,PEARCH,2023-08-17 00:00:00+00:00,2023-10-25 00:00:00+00:00,12152.45,2023 SRF LIGHTNING COMPLEX,87295981.7109375,191343.961962366,69 days,60.160374691378024,77.0
271,2023.0,USF,SRF,LET ER-BUCK,2023-08-17 00:00:00+00:00,2023-09-28 00:00:00+00:00,95.91678,2023 SRF LIGHTNING COMPLEX,692201.19140625,7400.7851056973,42 days,39.710037529491146,51.0
272,2023.0,USF,SRF,IRON,2023-08-19 00:00:00+00:00,2023-09-02 00:00:00+00:00,20.01698,2023 SRF LIGHTNING COMPLEX,144629.19921875,1822.03935238628,14 days,27.69625109761011,36.0
273,2023.0,USF,SRF,PRESCOTT,2023-08-15 00:00:00+00:00,2023-11-14 00:00:00+00:00,599.3448,SMITH RIVER COMPLEX,4357972.8203125,9443.72086280639,91 days,50.98523595907781,65.0
274,2023.0,USF,KNF,ELLIOT,2023-08-15 00:00:00+00:00,2023-10-23 00:00:00+00:00,13875.25,HAPPY CAMP COMPLEX,100555093.625,92115.6786302958,69 days,60.639030995222434,78.0
275,2023.0,USF,KNF,TITUS,2023-08-15 00:00:00+00:00,2023-08-31 00:00:00+00:00,71.79534,HAPPY CAMP COMPLEX,519821.1875,10073.967258063,16 days,32.95379042995297,43.0
276,2023.0,USF,KNF,UFISH,2023-08-16 00:00:00+00:00,2023-09-28 00:00:00+00:00,7850.58,HAPPY CAMP COMPLEX,57036758.5390625,56259.2960477678,43 days,55.71950626875112,71.0
277,2023.0,USF,SRF,MARLOW,2023-08-15 00:00:00+00:00,2023-10-03 00:00:00+00:00,1997.206,2023 SRF LIGHTNING COMPLEX,14446716.515625,40356.3638376565,49 days,51.566718165104916,66.0
278,2023.0,USF,SRF,HURDY GURDY,2023-08-15 00:00:00+00:00,2023-11-14 00:00:00+00:00,2677.779,SMITH RIVER COMPLEX,19514022.40625,36615.3211235813,91 days,56.385459404263806,72.0
279,2023.0,USF,SRF,CORRAL,2023-08-15 00:00:00+00:00,2023-11-14 00:00:00+00:00,1090.281,SMITH RIVER COMPLEX,7980142.2265625,16299.1948251358,91 days,53.14300896270313,68.0
280,2023.0,USF,SRF,DIAMOND,2023-08-15 00:00:00+00:00,2023-11-14 00:00:00+00:00,550.0559,SMITH RIVER COMPLEX,4026102.2265625,16071.3653112586,91 days,50.675913928871594,65.0
281,2023.0,USF,SRF,ISLAND,2023-08-15 00:00:00+00:00,2023-11-14 00:00:00+00:00,378.4197,SMITH RIVER COMPLEX,2754376.875,14197.4692313369,91 days,49.32842087184953,63.0
282,2023.0,USF,SRF,LONE PINE,2023-08-15 00:00:00+00:00,2023-09-15 00:00:00+00:00,1684.73,2023 SRF LIGHTNING COMPLEX,11987004.5546875,19642.4491016105,31 days,48.20047736810137,62.0
283,2023.0,USF,SRF,MOSQUITO,2023-08-15 00:00:00+00:00,2023-10-25 00:00:00+00:00,34188.45,2023 SRF LIGHTNING COMPLEX,246667727.851562,615710.558280471,71 days,64.0686763532935,82.0
284,2023.0,USF,KNF,HEAD,2023-08-15 00:00:00+00:00,2023-09-07 00:00:00+00:00,6953.805,HAPPY CAMP COMPLEX,50631460.9257812,90233.5098522921,23 days,51.54357567468462,66.0
285,2022.0,CDF,BDU,AIRPORT,2022-02-16 00:00:00+00:00,2022-02-26 00:00:00+00:00,4140.06,,26508134.5898438,85420.8352154112,10 days,44.8602826273517,58.0
286,2022.0,CDF,BTU,DENIZ,2022-05-24 00:00:00+00:00,2022-05-24 00:00:00+00:00,29.84678,,202389.0859375,2631.42075276876,0 days,12.381244815037086,17.0
287,2022.0,CDF,TGU,RANCHO,2022-06-13 00:00:00+00:00,2022-06-19 00:00:00+00:00,589.8671,,4071594.2890625,13299.5220109713,6 days,35.04243468234212,45.0
288,2022.0,CDF,CZU,TOWER,2022-06-03 00:00:00+00:00,2022-06-03 00:00:00+00:00,28.68488,,185603.00390625,2034.75455547644,0 days,12.24261321492173,16.0
289,2022.0,CDF,TGU,BURROWS,2022-06-28 00:00:00+00:00,2022-06-29 00:00:00+00:00,309.4793,,2120494.12890625,7454.12526632518,1 days,24.993295071220828,33.0
290,2022.0,CDF,BTU,NELSON,2022-07-18 00:00:00+00:00,2022-07-18 00:00:00+00:00,5.888545,,40099.00390625,1114.94567529576,0 days,6.968166278562368,10.0
